0.005985504,-0.8714894,9.89763
-0.010773907,-0.866701,9.983821
-0.023942016,-0.8415619,9.89763
-0.074220255,-0.80205756,9.682152
-0.10534488,-0.7290344,9.514558
-0.11731588,-0.6991069,9.41041
-0.11611878,-0.7302315,9.455899
-0.1316811,-0.760159,9.585187
-0.12210429,-0.78769237,9.674969
-0.10414778,-0.79487497,9.767146
-0.073023155,-0.79367787,9.716867
-0.05865794,-0.80205756,9.694122
-0.06943185,-0.79008657,9.671378
-0.06943185,-0.79008657,9.671378
-0.074220255,-0.79008657,9.690532
-0.088585466,-0.79846627,9.674969
-0.09935937,-0.79367787,9.722853
-0.11372458,-0.7757214,9.646238
-0.11372458,-0.7649474,9.606734
-0.12928689,-0.7673417,9.532514
-0.09816227,-0.7733272,9.518148
-0.079008654,-0.78529817,9.586384
-0.062249243,-0.79607207,9.672575
-0.04070143,-0.80564886,9.698911
-0.022744916,-0.81402856,9.727641
-0.017956512,-0.80684596,9.718064
-0.017956512,-0.80684596,9.718064
-0.022744916,-0.78529817,9.689334
-0.044292733,-0.7541735,9.66659
-0.053869538,-0.7697359,9.643845
-0.06943185,-0.78410107,9.629479
-0.074220255,-0.79966336,9.652225
-0.074220255,-0.81522566,9.664195
-0.06823475,-0.7781156,9.61272
-0.08259996,-0.80924016,9.633071
-0.07062895,-0.81402856,9.624691
-0.06584055,-0.80564886,9.661801
-0.06584055,-0.81163436,9.67856
-0.062249243,-0.80564886,9.691729
-0.074220255,-0.79846627,9.679757
-0.06823475,-0.78769237,9.66659
-0.090979666,-0.79008657,9.621099
-0.094570965,-0.7769185,9.619903
-0.108936176,-0.79487497,9.618706
-0.09935937,-0.79248077,9.660604
-0.09935937,-0.7685388,9.640253
-0.073023155,-0.7685388,9.659407
-0.06584055,-0.7781156,9.65821
-0.055066638,-0.7685388,9.67856
-0.044292733,-0.7673417,9.65821
-0.037110128,-0.7685388,9.645041
-0.037110128,-0.7685388,9.645041
-0.046686932,-0.78170687,9.653421
-0.053869538,-0.7781156,9.664195
-0.038307227,-0.79846627,9.651027
-0.05267244,-0.770933,9.659407
-0.004261058,0.011717909,0.004261058
-0.05746084,-0.78050977,9.637859
-0.005326322,0.00958738,0.002130529
-0.06943185,-0.81283146,9.637859
-0.003195793,0.006391587,0.002130529
-0.075417355,-0.81522566,9.643845
-0.001065265,0.004261058,0.003195793
-0.07062895,-0.79128367,9.677363
-0.003195793,0.002130529,0.003195793
-0.08140286,-0.79846627,9.67018
-0.001065265,0.002130529,0.003195793
-0.076614454,-0.78170687,9.667787
0,0.001065265,0.003195793
-0.077811554,-0.7721301,9.672575
0,0.001065265,0.003195793
-0.06584055,-0.78769237,9.631873
0.001065265,0.003195793,0.004261058
-0.06584055,-0.78769237,9.631873
0.001065265,0.003195793,0.004261058
