-1.1563994,3.8043866,9.454702
-1.1659763,3.752911,9.294291
-1.2114661,3.7840357,9.126697
-1.2234371,3.809175,9.012972
-1.2270284,3.8989575,8.986636
-1.2425907,4.0282445,8.961497
-1.2413936,4.1946416,8.956709
-1.1791444,4.402937,8.871715
-1.0893618,4.590882,8.775947
-1.0893618,4.590882,8.775947
-0.9959879,4.721366,8.686164
-0.90141696,4.8255134,8.67539
-0.82599956,4.8853683,8.732851
-0.7673417,4.9308586,8.826224
-0.7673417,4.9308586,8.826224
-0.6907272,4.9308586,8.972271
-0.59136784,4.8757915,9.084799
-0.44651863,4.7788267,9.2308445
-0.2669535,4.650737,9.330204
-0.050278235,4.52145,9.441534
0.24779987,4.361038,9.49301
0.59855044,4.226963,9.544485
0.94211835,4.1024647,9.599552
1.3036429,3.9947255,9.674969
1.5801731,3.9468415,9.9790325
1.7896658,3.891775,10.290278
1.9369092,3.8414967,10.6158905
1.9369092,3.8414967,10.6158905
2.0159178,3.775656,10.973824
1.99437,3.6739025,11.35929
1.9740193,3.5350387,11.708843
1.8806454,3.405752,11.828553
1.7812861,3.2573113,11.810597
1.661576,3.1280246,11.707646
1.5346833,3.0142999,11.676521
1.389834,2.8814218,11.616667
1.2366052,2.755726,11.579556
1.0534488,2.6384103,11.468226
0.90381116,2.5486276,11.125855
0.7278373,2.48159,10.654198
0.7278373,2.48159,10.654198
0.5267244,2.4744074,9.974244
0.33279404,2.4971523,9.174581
0.20231004,2.5474305,8.385692
0.1352724,2.6300306,7.6722193
0.07182605,2.7521348,7.0209966
0.020350715,2.8670566,6.5565214
-0.008379706,3.0202854,6.2847795
0.01436521,3.107674,6.1985884
0.01436521,3.107674,6.1985884
0.10055647,3.1902738,6.242881
0.25498247,3.2465374,6.417658
0.49919105,3.3123782,6.6546836
0.7793127,3.3722332,6.92044
0.7793127,3.3722332,6.92044
1.0366893,3.4105403,7.1849995
1.2665327,3.4799721,7.4495587
1.4616601,3.5422213,7.6506715
1.6101006,3.5972881,7.753622
-0.004261058,-0.1257012,-0.18961707
1.6101006,3.5972881,7.753622
1.7166426,3.6224272,7.843405
-0.0479369,-0.098004326,-0.23009712
1.8423382,3.6355953,7.9032598
-0.09374327,-0.066046394,-0.27377295
1.8770541,3.5865142,7.904457
-0.13954964,-0.033023197,-0.31957933
1.9009962,3.5290532,7.9248075
-0.18855181,-0.007456851,-0.36751625
1.9009962,3.5290532,7.9248075
-0.18855181,-0.007456851,-0.36751625
1.8495208,3.4596214,7.9595237
-0.23648871,0.011717909,-0.41438788
1.7058687,3.3566709,8.025364
-0.28229508,0.02130529,-0.45912898
1.5107412,3.2620997,8.094796
-0.32277513,0.025566347,-0.49641323
1.3024458,3.1783028,8.191761
-0.36005938,0.020240024,-0.52624065
1.3024458,3.1783028,8.191761
-0.36005938,0.020240024,-0.52624065
1.0582372,3.0885203,8.34499
-0.39095205,0.003195793,-0.5475459
0.866701,2.9879637,8.540117
-0.41225734,-0.02130529,-0.5571333
0.7015011,2.8933928,8.774749
-0.4250405,-0.05006743,-0.5592638
0.5686229,2.8119898,9.120711
-0.42717105,-0.07989483,-0.5539375
0.5686229,2.8119898,9.120711
-0.42717105,-0.07989483,-0.5539375
0.45609543,2.717419,9.488221
-0.4111921,-0.10546118,-0.5454154
0.33159694,2.6683378,9.838972
-0.37816888,-0.11504856,-0.5294364
0.23104046,2.6084828,10.127473
-0.330232,-0.10865697,-0.5123922
0.1328782,2.541445,10.25676
-0.2695119,-0.083090626,-0.4889564
0.1328782,2.541445,10.25676
-0.2695119,-0.083090626,-0.4889564
0.035913024,2.517503,10.298658
-0.2034655,-0.041545313,-0.45912898
-0.077811554,2.4636335,10.19092
-0.13741912,0.018109497,-0.42184472
-0.21188685,2.4468741,9.933543
-0.07669904,0.07989483,-0.37816888
-0.33877954,2.4612393,9.67018
-0.026631612,0.13954964,-0.32810146
-0.33877954,2.4612393,9.67018
-0.026631612,0.13954964,-0.32810146
-0.4369418,2.4720132,9.325416
0.00958738,0.1917476,-0.27164245
-0.5291186,2.5151088,8.9998045
0.03834952,0.23435818,-0.21198763
-0.5614403,2.5965118,8.700529
0.056459017,0.26631612,-0.15126756
-0.5398925,2.6767175,8.507795
0.066046394,0.2876214,-0.09161274
-0.46926352,2.8048072,8.264784
0.07137272,0.30040458,-0.036218993
-0.36272156,2.943671,8.056489
0.07456851,0.29933932,0.010652645
-0.21428105,3.071761,7.9343843
0.0777643,0.28868666,0.049002163
-0.088585466,3.2130187,7.821857
0.07989483,0.2727077,0.07669904
0.001197101,3.3363202,7.78355
0.084155895,0.2514024,0.096939065
0.050278235,3.4680011,7.69257
0.08735169,0.2247708,0.10652645
0.08619126,3.6343982,7.704541
0.08841695,0.19600865,0.113983296
0.11731588,3.7948096,7.717709
0.08735169,0.15978967,0.11717909
0.11731588,3.7948096,7.717709
0.08735169,0.15978967,0.11717909
0.34835634,4.083311,7.892486
0.07882957,0.094808534,0.111852765
0.48243165,4.1838675,7.9667063
0.07563378,0.06924219,0.096939065
0.6368576,4.286818,8.087613
0.070307456,0.046871636,0.07456851
0.6368576,4.286818,8.087613
0.070307456,0.046871636,0.07456851
0.7685388,4.355053,8.172607
0.06391586,0.03195793,0.043675844
0.85473,4.3418846,8.3150625
0.06178534,0.022370555,0.008522116
0.8463503,4.3514614,8.414422
0.058589544,0.017044231,-0.02876214
0.82599956,4.3287168,8.528147
0.058589544,0.015978966,-0.06178534
0.7553706,4.2796354,8.6299
0.06391586,0.012783174,-0.09054748
0.6667852,4.209007,8.711303
0.07456851,0.007456851,-0.11504856
0.61171854,4.1216183,8.808268
0.08841695,-0.004261058,-0.13315806
0.557849,4.059369,8.913613
0.10759171,-0.018109497,-0.1470065
0.557849,4.059369,8.913613
0.10759171,-0.018109497,-0.1470065
0.5231331,3.9983168,9.002198
0.13422333,-0.037284255,-0.15446335
0.45729253,3.9600096,9.068039
0.16405073,-0.05006743,-0.15978967
